Year,FacilityNumber,CountyName,TypeOfControl,IncomeStatementItem,IncomeStatementAmount,AmountPerAdjustedPatientDay
2013,106370714,San Diego,Non-Profit,NET_INC_LESS_DSH,69354471,369
2013,106370714,San Diego,Non-Profit,OPERATING_MARGIN,8.33,
2013,106370721,San Diego,Investor,GR_PT_REV,88416138,4846
2013,106370721,San Diego,Investor,DED_REV_PLUS_DSH,56668436,3106
2013,106370721,San Diego,Investor,TOT_CAP_REV,0,0
2013,106370721,San Diego,Investor,NET_REV_LESS_DSH,31747702,1740
2013,106370721,San Diego,Investor,OTH_OP_REV,132461,7
2013,106370721,San Diego,Investor,TOT_OP_EXP,30201641,1655
2013,106370721,San Diego,Investor,NET_OP_LESS_DSH,1678522,92
2013,106370721,San Diego,Investor,NONOP_REV,1312,0
2013,106370721,San Diego,Investor,NONOP_EXP,0,0
2013,106370721,San Diego,Investor,INC_TAX,0,0
2013,106370721,San Diego,Investor,EXT_ITEM,0,0
2013,106370721,San Diego,Investor,NET_INC_LESS_DSH,1679834,92
2013,106370721,San Diego,Investor,OPERATING_MARGIN,5.27,
2013,106370730,San Diego,Non-Profit,GR_PT_REV,0,0
2013,106370730,San Diego,Non-Profit,DED_REV_PLUS_DSH,0,0
2013,106370730,San Diego,Non-Profit,TOT_CAP_REV,0,0
2013,106370730,San Diego,Non-Profit,NET_REV_LESS_DSH,0,0
2013,106370730,San Diego,Non-Profit,OTH_OP_REV,0,0
2013,106370730,San Diego,Non-Profit,TOT_OP_EXP,0,0
2013,106370730,San Diego,Non-Profit,NET_OP_LESS_DSH,0,0
2013,106370730,San Diego,Non-Profit,NONOP_REV,0,0
2013,106370730,San Diego,Non-Profit,NONOP_EXP,0,0
2013,106370730,San Diego,Non-Profit,INC_TAX,0,0
2013,106370730,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106370730,San Diego,Non-Profit,NET_INC_LESS_DSH,0,0
2013,106370730,San Diego,Non-Profit,OPERATING_MARGIN,,
2013,106370744,San Diego,Non-Profit,GR_PT_REV,2794569027,14451
2013,106370744,San Diego,Non-Profit,DED_REV_PLUS_DSH,2116605487,10945
2013,106370744,San Diego,Non-Profit,TOT_CAP_REV,490330,3
2013,106370744,San Diego,Non-Profit,NET_REV_LESS_DSH,678453870,3508
2013,106370744,San Diego,Non-Profit,OTH_OP_REV,19210953,99
2013,106370744,San Diego,Non-Profit,TOT_OP_EXP,657635917,3401
2013,106370744,San Diego,Non-Profit,NET_OP_LESS_DSH,40028906,207
2013,106370744,San Diego,Non-Profit,NONOP_REV,656713,3
2013,106370744,San Diego,Non-Profit,NONOP_EXP,484881,3
2013,106370744,San Diego,Non-Profit,INC_TAX,0,0
2013,106370744,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106370744,San Diego,Non-Profit,NET_INC_LESS_DSH,40200738,208
2013,106370744,San Diego,Non-Profit,OPERATING_MARGIN,5.74,
2013,106370745,San Diego,Non-Profit,GR_PT_REV,215986256,3230
2013,106370745,San Diego,Non-Profit,DED_REV_PLUS_DSH,154482868,2311
2013,106370745,San Diego,Non-Profit,TOT_CAP_REV,1492785,22
2013,106370745,San Diego,Non-Profit,NET_REV_LESS_DSH,62996173,942
2013,106370745,San Diego,Non-Profit,OTH_OP_REV,121502,2
2013,106370745,San Diego,Non-Profit,TOT_OP_EXP,64453216,964
2013,106370745,San Diego,Non-Profit,NET_OP_LESS_DSH,-1335541,-20
2013,106370745,San Diego,Non-Profit,NONOP_REV,2377747,36
2013,106370745,San Diego,Non-Profit,NONOP_EXP,0,0
2013,106370745,San Diego,Non-Profit,INC_TAX,0,0
2013,106370745,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106370745,San Diego,Non-Profit,NET_INC_LESS_DSH,1042206,16
2013,106370745,San Diego,Non-Profit,OPERATING_MARGIN,-2.12,
2013,106370749,San Diego,Investor,GR_PT_REV,53310929,1301
2013,106370749,San Diego,Investor,DED_REV_PLUS_DSH,28778185,702
2013,106370749,San Diego,Investor,TOT_CAP_REV,0,0
2013,106370749,San Diego,Investor,NET_REV_LESS_DSH,24532744,599
2013,106370749,San Diego,Investor,OTH_OP_REV,90811,2
2013,106370749,San Diego,Investor,TOT_OP_EXP,22922491,559
2013,106370749,San Diego,Investor,NET_OP_LESS_DSH,1701064,42
2013,106370749,San Diego,Investor,NONOP_REV,0,0
2013,106370749,San Diego,Investor,NONOP_EXP,51086,1
2013,106370749,San Diego,Investor,INC_TAX,0,0
2013,106370749,San Diego,Investor,EXT_ITEM,0,0
2013,106370749,San Diego,Investor,NET_INC_LESS_DSH,1649978,40
2013,106370749,San Diego,Investor,OPERATING_MARGIN,6.91,
2013,106370755,San Diego,District,GR_PT_REV,1820304991,10420
2013,106370755,San Diego,District,DED_REV_PLUS_DSH,1392340182,7970
2013,106370755,San Diego,District,TOT_CAP_REV,13281950,76
2013,106370755,San Diego,District,NET_REV_LESS_DSH,441246759,2526
2013,106370755,San Diego,District,OTH_OP_REV,7579389,43
2013,106370755,San Diego,District,TOT_OP_EXP,479371681,2744
2013,106370755,San Diego,District,NET_OP_LESS_DSH,-30545533,-175
2013,106370755,San Diego,District,NONOP_REV,11300319,65
2013,106370755,San Diego,District,NONOP_EXP,1154221,7
2013,106370755,San Diego,District,INC_TAX,0,0
2013,106370755,San Diego,District,EXT_ITEM,0,0
2013,106370755,San Diego,District,NET_INC_LESS_DSH,-20399435,-117
2013,106370755,San Diego,District,OPERATING_MARGIN,-6.81,
2013,106370759,San Diego,Investor,GR_PT_REV,484672693,6504
2013,106370759,San Diego,Investor,DED_REV_PLUS_DSH,347640084,4665
2013,106370759,San Diego,Investor,TOT_CAP_REV,0,0
2013,106370759,San Diego,Investor,NET_REV_LESS_DSH,137032609,1839
2013,106370759,San Diego,Investor,OTH_OP_REV,592170,8
2013,106370759,San Diego,Investor,TOT_OP_EXP,141149059,1894
2013,106370759,San Diego,Investor,NET_OP_LESS_DSH,-3524280,-47
2013,106370759,San Diego,Investor,NONOP_REV,3298197,44
2013,106370759,San Diego,Investor,NONOP_EXP,757124,10
2013,106370759,San Diego,Investor,INC_TAX,0,0
2013,106370759,San Diego,Investor,EXT_ITEM,0,0
2013,106370759,San Diego,Investor,NET_INC_LESS_DSH,-983207,-13
2013,106370759,San Diego,Investor,OPERATING_MARGIN,-2.56,
2013,106370771,San Diego,Non-Profit,GR_PT_REV,1899718781,19317
2013,106370771,San Diego,Non-Profit,DED_REV_PLUS_DSH,1394694602,14182
2013,106370771,San Diego,Non-Profit,TOT_CAP_REV,0,0
2013,106370771,San Diego,Non-Profit,NET_REV_LESS_DSH,505024179,5135
2013,106370771,San Diego,Non-Profit,OTH_OP_REV,16243072,165
2013,106370771,San Diego,Non-Profit,TOT_OP_EXP,429367048,4366
2013,106370771,San Diego,Non-Profit,NET_OP_LESS_DSH,91900203,934
2013,106370771,San Diego,Non-Profit,NONOP_REV,774477,8
2013,106370771,San Diego,Non-Profit,NONOP_EXP,0,0
2013,106370771,San Diego,Non-Profit,INC_TAX,0,0
2013,106370771,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106370771,San Diego,Non-Profit,NET_INC_LESS_DSH,92674680,942
2013,106370771,San Diego,Non-Profit,OPERATING_MARGIN,17.63,
2013,106370780,San Diego,District,GR_PT_REV,1294648096,12180
2013,106370780,San Diego,District,DED_REV_PLUS_DSH,1028673788,9678
2013,106370780,San Diego,District,TOT_CAP_REV,23218427,218
2013,106370780,San Diego,District,NET_REV_LESS_DSH,289192735,2721
2013,106370780,San Diego,District,OTH_OP_REV,8263444,78
2013,106370780,San Diego,District,TOT_OP_EXP,318319098,2995
2013,106370780,San Diego,District,NET_OP_LESS_DSH,-20862919,-196
2013,106370780,San Diego,District,NONOP_REV,12805110,120
2013,106370780,San Diego,District,NONOP_EXP,5557272,52
2013,106370780,San Diego,District,INC_TAX,0,0
2013,106370780,San Diego,District,EXT_ITEM,0,0
2013,106370780,San Diego,District,NET_INC_LESS_DSH,-13615081,-128
2013,106370780,San Diego,District,OPERATING_MARGIN,-7.01,
2013,106370782,San Diego,Non-Profit,GR_PT_REV,3004859486,10812
2013,106370782,San Diego,Non-Profit,DED_REV_PLUS_DSH,1963713455,7066
2013,106370782,San Diego,Non-Profit,TOT_CAP_REV,0,0
2013,106370782,San Diego,Non-Profit,NET_REV_LESS_DSH,1041146031,3746
2013,106370782,San Diego,Non-Profit,OTH_OP_REV,117747855,424
2013,106370782,San Diego,Non-Profit,TOT_OP_EXP,1105507203,3978
2013,106370782,San Diego,Non-Profit,NET_OP_LESS_DSH,53386683,192
2013,106370782,San Diego,Non-Profit,NONOP_REV,12595032,45
2013,106370782,San Diego,Non-Profit,NONOP_EXP,273649,1
2013,106370782,San Diego,Non-Profit,INC_TAX,0,0
2013,106370782,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106370782,San Diego,Non-Profit,NET_INC_LESS_DSH,65708066,236
2013,106370782,San Diego,Non-Profit,OPERATING_MARGIN,4.61,
2013,106370787,San Diego,Investor,GR_PT_REV,87359411,5211
2013,106370787,San Diego,Investor,DED_REV_PLUS_DSH,62405729,3723
2013,106370787,San Diego,Investor,TOT_CAP_REV,0,0
2013,106370787,San Diego,Investor,NET_REV_LESS_DSH,24953682,1489
2013,106370787,San Diego,Investor,OTH_OP_REV,70772,4
2013,106370787,San Diego,Investor,TOT_OP_EXP,31837412,1899
2013,106370787,San Diego,Investor,NET_OP_LESS_DSH,-6812958,-406
2013,106370787,San Diego,Investor,NONOP_REV,0,0
2013,106370787,San Diego,Investor,NONOP_EXP,0,0
2013,106370787,San Diego,Investor,INC_TAX,0,0
2013,106370787,San Diego,Investor,EXT_ITEM,0,0
2013,106370787,San Diego,Investor,NET_INC_LESS_DSH,-6812958,-406
2013,106370787,San Diego,Investor,OPERATING_MARGIN,-27.23,
2013,106370875,San Diego,Non-Profit,GR_PT_REV,1489770461,10942
2013,106370875,San Diego,Non-Profit,DED_REV_PLUS_DSH,1224722404,8996
2013,106370875,San Diego,Non-Profit,TOT_CAP_REV,39229331,288
2013,106370875,San Diego,Non-Profit,NET_REV_LESS_DSH,304277388,2235
2013,106370875,San Diego,Non-Profit,OTH_OP_REV,3987581,29
2013,106370875,San Diego,Non-Profit,TOT_OP_EXP,305899353,2247
2013,106370875,San Diego,Non-Profit,NET_OP_LESS_DSH,2365616,17
2013,106370875,San Diego,Non-Profit,NONOP_REV,17356259,127
2013,106370875,San Diego,Non-Profit,NONOP_EXP,57738,0
2013,106370875,San Diego,Non-Profit,INC_TAX,0,0
2013,106370875,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106370875,San Diego,Non-Profit,NET_INC_LESS_DSH,19664137,144
2013,106370875,San Diego,Non-Profit,OPERATING_MARGIN,0.77,
2013,106370977,San Diego,District,GR_PT_REV,570604142,5273
2013,106370977,San Diego,District,DED_REV_PLUS_DSH,420961834,3890
2013,106370977,San Diego,District,TOT_CAP_REV,7262764,67
2013,106370977,San Diego,District,NET_REV_LESS_DSH,156905072,1450
2013,106370977,San Diego,District,OTH_OP_REV,845088,8
2013,106370977,San Diego,District,TOT_OP_EXP,149876644,1385
2013,106370977,San Diego,District,NET_OP_LESS_DSH,7873516,73
2013,106370977,San Diego,District,NONOP_REV,3993313,37
2013,106370977,San Diego,District,NONOP_EXP,64972,1
2013,106370977,San Diego,District,INC_TAX,0,0
2013,106370977,San Diego,District,EXT_ITEM,0,0
2013,106370977,San Diego,District,NET_INC_LESS_DSH,11801857,109
2013,106370977,San Diego,District,OPERATING_MARGIN,4.99,
2013,106371256,San Diego,Non-Profit,GR_PT_REV,1555036603,27856
2013,106371256,San Diego,Non-Profit,DED_REV_PLUS_DSH,1163381864,20840
2013,106371256,San Diego,Non-Profit,TOT_CAP_REV,0,0
2013,106371256,San Diego,Non-Profit,NET_REV_LESS_DSH,391654739,7016
2013,106371256,San Diego,Non-Profit,OTH_OP_REV,10881763,195
2013,106371256,San Diego,Non-Profit,TOT_OP_EXP,310168337,5556
2013,106371256,San Diego,Non-Profit,NET_OP_LESS_DSH,92368165,1655
2013,106371256,San Diego,Non-Profit,NONOP_REV,0,0
2013,106371256,San Diego,Non-Profit,NONOP_EXP,0,0
2013,106371256,San Diego,Non-Profit,INC_TAX,0,0
2013,106371256,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106371256,San Diego,Non-Profit,NET_INC_LESS_DSH,92368165,1655
2013,106371256,San Diego,Non-Profit,OPERATING_MARGIN,22.95,
2013,106371394,San Diego,Non-Profit,GR_PT_REV,833373245,14577
2013,106371394,San Diego,Non-Profit,DED_REV_PLUS_DSH,597694858,10454
2013,106371394,San Diego,Non-Profit,TOT_CAP_REV,110573,2
2013,106371394,San Diego,Non-Profit,NET_REV_LESS_DSH,235788960,4124
2013,106371394,San Diego,Non-Profit,OTH_OP_REV,3691848,65
2013,106371394,San Diego,Non-Profit,TOT_OP_EXP,214597669,3754
2013,106371394,San Diego,Non-Profit,NET_OP_LESS_DSH,24883139,435
2013,106371394,San Diego,Non-Profit,NONOP_REV,349,0
2013,106371394,San Diego,Non-Profit,NONOP_EXP,0,0
2013,106371394,San Diego,Non-Profit,INC_TAX,0,0
2013,106371394,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106371394,San Diego,Non-Profit,NET_INC_LESS_DSH,24883488,435
2013,106371394,San Diego,Non-Profit,OPERATING_MARGIN,10.39,
2013,106374024,San Diego,Investor,GR_PT_REV,44225340,1501
2013,106374024,San Diego,Investor,DED_REV_PLUS_DSH,20681384,702
2013,106374024,San Diego,Investor,TOT_CAP_REV,0,0
2013,106374024,San Diego,Investor,NET_REV_LESS_DSH,23543956,799
2013,106374024,San Diego,Investor,OTH_OP_REV,34001,1
2013,106374024,San Diego,Investor,TOT_OP_EXP,20038650,680
2013,106374024,San Diego,Investor,NET_OP_LESS_DSH,3539307,120
2013,106374024,San Diego,Investor,NONOP_REV,2702,0
2013,106374024,San Diego,Investor,NONOP_EXP,0,0
2013,106374024,San Diego,Investor,INC_TAX,0,0
2013,106374024,San Diego,Investor,EXT_ITEM,0,0
2013,106374024,San Diego,Investor,NET_INC_LESS_DSH,3542009,120
2013,106374024,San Diego,Investor,OPERATING_MARGIN,15.01,
2013,106374049,San Diego,Non-Profit,GR_PT_REV,10154452,1356
2013,106374049,San Diego,Non-Profit,DED_REV_PLUS_DSH,5947125,794
2013,106374049,San Diego,Non-Profit,TOT_CAP_REV,34076,5
2013,106374049,San Diego,Non-Profit,NET_REV_LESS_DSH,4241403,566
2013,106374049,San Diego,Non-Profit,OTH_OP_REV,86,0
2013,106374049,San Diego,Non-Profit,TOT_OP_EXP,3055276,408
2013,106374049,San Diego,Non-Profit,NET_OP_LESS_DSH,1186213,158
2013,106374049,San Diego,Non-Profit,NONOP_REV,144398,19
2013,106374049,San Diego,Non-Profit,NONOP_EXP,0,0
2013,106374049,San Diego,Non-Profit,INC_TAX,0,0
2013,106374049,San Diego,Non-Profit,EXT_ITEM,0,0
2013,106374049,San Diego,Non-Profit,NET_INC_LESS_DSH,1330611,178
2013,106374049,San Diego,Non-Profit,OPERATING_MARGIN,27.97,
2013,106374055,San Diego,City/County,GR_PT_REV,53560977,537
2013,106374055,San Diego,City/County,DED_REV_PLUS_DSH,20165855,202
2013,106374055,San Diego,City/County,TOT_CAP_REV,0,0
2013,106374055,San Diego,City/County,NET_REV_LESS_DSH,33395122,335
2013,106374055,San Diego,City/County,OTH_OP_REV,191640,2
2013,106374055,San Diego,City/County,TOT_OP_EXP,70323744,705
2013,106374055,San Diego,City/County,NET_OP_LESS_DSH,-36736982,-368
2013,106374055,San Diego,City/County,NONOP_REV,36736982,368
2013,106374055,San Diego,City/County,NONOP_EXP,0,0
2013,106374055,San Diego,City/County,INC_TAX,0,0
2013,106374055,San Diego,City/County,EXT_ITEM,0,0
2013,106374055,San Diego,City/County,NET_INC_LESS_DSH,0,0
2013,106374055,San Diego,City/County,OPERATING_MARGIN,-109.38,
2013,106374094,San Diego,Investor,GR_PT_REV,144676363,5168
2013,106374094,San Diego,Investor,DED_REV_PLUS_DSH,99917363,3569
2013,106374094,San Diego,Investor,TOT_CAP_REV,0,0
2013,106374094,San Diego,Investor,NET_REV_LESS_DSH,44759000,1599
2013,106374094,San Diego,Investor,OTH_OP_REV,153802,5
2013,106374094,San Diego,Investor,TOT_OP_EXP,41924433,1498
2013,106374094,San Diego,Investor,NET_OP_LESS_DSH,2988369,107
2013,106374094,San Diego,Investor,NONOP_REV,0,0
2013,106374094,San Diego,Investor,NONOP_EXP,38059,1
2013,106374094,San Diego,Investor,INC_TAX,0,0
2013,106374094,San Diego,Investor,EXT_ITEM,0,0
2013,106374094,San Diego,Investor,NET_INC_LESS_DSH,2950310,105
2013,106374094,San Diego,Investor,OPERATING_MARGIN,6.65,
2013,106380842,San Francisco,Non-Profit,GR_PT_REV,79124122,611
2013,106380842,San Francisco,Non-Profit,DED_REV_PLUS_DSH,22811906,176
2013,106380842,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380842,San Francisco,Non-Profit,NET_REV_LESS_DSH,56312216,435
2013,106380842,San Francisco,Non-Profit,OTH_OP_REV,1060663,8
2013,106380842,San Francisco,Non-Profit,TOT_OP_EXP,70985374,548
2013,106380842,San Francisco,Non-Profit,NET_OP_LESS_DSH,-13612495,-105
2013,106380842,San Francisco,Non-Profit,NONOP_REV,8293759,64
2013,106380842,San Francisco,Non-Profit,NONOP_EXP,127958,1
2013,106380842,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380842,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380842,San Francisco,Non-Profit,NET_INC_LESS_DSH,-5446694,-42
2013,106380842,San Francisco,Non-Profit,OPERATING_MARGIN,-23.73,
2013,106380857,San Francisco,Non-Profit,GR_PT_REV,0,0
2013,106380857,San Francisco,Non-Profit,DED_REV_PLUS_DSH,0,0
2013,106380857,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380857,San Francisco,Non-Profit,NET_REV_LESS_DSH,0,0
2013,106380857,San Francisco,Non-Profit,OTH_OP_REV,0,0
2013,106380857,San Francisco,Non-Profit,TOT_OP_EXP,0,0
2013,106380857,San Francisco,Non-Profit,NET_OP_LESS_DSH,0,0
2013,106380857,San Francisco,Non-Profit,NONOP_REV,0,0
2013,106380857,San Francisco,Non-Profit,NONOP_EXP,0,0
2013,106380857,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380857,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380857,San Francisco,Non-Profit,NET_INC_LESS_DSH,0,0
2013,106380857,San Francisco,Non-Profit,OPERATING_MARGIN,,
2013,106380865,San Francisco,City/County,GR_PT_REV,266429703,933
2013,106380865,San Francisco,City/County,DED_REV_PLUS_DSH,153921885,539
2013,106380865,San Francisco,City/County,TOT_CAP_REV,0,0
2013,106380865,San Francisco,City/County,NET_REV_LESS_DSH,112507818,394
2013,106380865,San Francisco,City/County,OTH_OP_REV,1667458,6
2013,106380865,San Francisco,City/County,TOT_OP_EXP,226372035,793
2013,106380865,San Francisco,City/County,NET_OP_LESS_DSH,-112196759,-393
2013,106380865,San Francisco,City/County,NONOP_REV,118076997,414
2013,106380865,San Francisco,City/County,NONOP_EXP,15512059,54
2013,106380865,San Francisco,City/County,INC_TAX,0,0
2013,106380865,San Francisco,City/County,EXT_ITEM,0,0
2013,106380865,San Francisco,City/County,NET_INC_LESS_DSH,-9631821,-34
2013,106380865,San Francisco,City/County,OPERATING_MARGIN,-98.27,
2013,106380868,San Francisco,Non-Profit,GR_PT_REV,31447937,2710
2013,106380868,San Francisco,Non-Profit,DED_REV_PLUS_DSH,13188790,1137
2013,106380868,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380868,San Francisco,Non-Profit,NET_REV_LESS_DSH,18259147,1574
2013,106380868,San Francisco,Non-Profit,OTH_OP_REV,580490,50
2013,106380868,San Francisco,Non-Profit,TOT_OP_EXP,20604721,1776
2013,106380868,San Francisco,Non-Profit,NET_OP_LESS_DSH,-1765084,-152
2013,106380868,San Francisco,Non-Profit,NONOP_REV,142691,12
2013,106380868,San Francisco,Non-Profit,NONOP_EXP,0,0
2013,106380868,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380868,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380868,San Francisco,Non-Profit,NET_INC_LESS_DSH,-1622393,-140
2013,106380868,San Francisco,Non-Profit,OPERATING_MARGIN,-9.37,
2013,106380929,San Francisco,Non-Profit,GR_PT_REV,3405031416,14879
2013,106380929,San Francisco,Non-Profit,DED_REV_PLUS_DSH,2291105832,10012
2013,106380929,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380929,San Francisco,Non-Profit,NET_REV_LESS_DSH,1113925584,4868
2013,106380929,San Francisco,Non-Profit,OTH_OP_REV,45291356,198
2013,106380929,San Francisco,Non-Profit,TOT_OP_EXP,1146982193,5012
2013,106380929,San Francisco,Non-Profit,NET_OP_LESS_DSH,12234747,53
2013,106380929,San Francisco,Non-Profit,NONOP_REV,38105092,167
2013,106380929,San Francisco,Non-Profit,NONOP_EXP,31025983,136
2013,106380929,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380929,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380929,San Francisco,Non-Profit,NET_INC_LESS_DSH,19313856,84
2013,106380929,San Francisco,Non-Profit,OPERATING_MARGIN,1.06,
2013,106380939,San Francisco,City/County,GR_PT_REV,2199200001,11115
2013,106380939,San Francisco,City/County,DED_REV_PLUS_DSH,1644988642,8314
2013,106380939,San Francisco,City/County,TOT_CAP_REV,123838802,626
2013,106380939,San Francisco,City/County,NET_REV_LESS_DSH,678050161,3427
2013,106380939,San Francisco,City/County,OTH_OP_REV,105264003,532
2013,106380939,San Francisco,City/County,TOT_OP_EXP,756404633,3823
2013,106380939,San Francisco,City/County,NET_OP_LESS_DSH,26909531,136
2013,106380939,San Francisco,City/County,NONOP_REV,21159214,107
2013,106380939,San Francisco,City/County,NONOP_EXP,18148589,92
2013,106380939,San Francisco,City/County,INC_TAX,0,0
2013,106380939,San Francisco,City/County,EXT_ITEM,0,0
2013,106380939,San Francisco,City/County,NET_INC_LESS_DSH,29920156,151
2013,106380939,San Francisco,City/County,OPERATING_MARGIN,3.44,
2013,106380960,San Francisco,Non-Profit,GR_PT_REV,842957458,17264
2013,106380960,San Francisco,Non-Profit,DED_REV_PLUS_DSH,636830873,13043
2013,106380960,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380960,San Francisco,Non-Profit,NET_REV_LESS_DSH,206126585,4222
2013,106380960,San Francisco,Non-Profit,OTH_OP_REV,3641757,75
2013,106380960,San Francisco,Non-Profit,TOT_OP_EXP,212527976,4353
2013,106380960,San Francisco,Non-Profit,NET_OP_LESS_DSH,-2759634,-57
2013,106380960,San Francisco,Non-Profit,NONOP_REV,17018929,349
2013,106380960,San Francisco,Non-Profit,NONOP_EXP,2745976,56
2013,106380960,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380960,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380960,San Francisco,Non-Profit,NET_INC_LESS_DSH,11513319,236
2013,106380960,San Francisco,Non-Profit,OPERATING_MARGIN,-1.32,
2013,106380964,San Francisco,Non-Profit,GR_PT_REV,499671313,11222
2013,106380964,San Francisco,Non-Profit,DED_REV_PLUS_DSH,389862210,8756
2013,106380964,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380964,San Francisco,Non-Profit,NET_REV_LESS_DSH,109809103,2466
2013,106380964,San Francisco,Non-Profit,OTH_OP_REV,1172493,26
2013,106380964,San Francisco,Non-Profit,TOT_OP_EXP,164748310,3700
2013,106380964,San Francisco,Non-Profit,NET_OP_LESS_DSH,-53766714,-1208
2013,106380964,San Francisco,Non-Profit,NONOP_REV,927725,21
2013,106380964,San Francisco,Non-Profit,NONOP_EXP,610609,14
2013,106380964,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380964,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380964,San Francisco,Non-Profit,NET_INC_LESS_DSH,-53449598,-1200
2013,106380964,San Francisco,Non-Profit,OPERATING_MARGIN,-48.45,
2013,106380965,San Francisco,Non-Profit,GR_PT_REV,862297372,16866
2013,106380965,San Francisco,Non-Profit,DED_REV_PLUS_DSH,651411965,12742
2013,106380965,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106380965,San Francisco,Non-Profit,NET_REV_LESS_DSH,210885407,4125
2013,106380965,San Francisco,Non-Profit,OTH_OP_REV,7261871,142
2013,106380965,San Francisco,Non-Profit,TOT_OP_EXP,224548843,4392
2013,106380965,San Francisco,Non-Profit,NET_OP_LESS_DSH,-6401565,-125
2013,106380965,San Francisco,Non-Profit,NONOP_REV,8505473,166
2013,106380965,San Francisco,Non-Profit,NONOP_EXP,752665,15
2013,106380965,San Francisco,Non-Profit,INC_TAX,0,0
2013,106380965,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106380965,San Francisco,Non-Profit,NET_INC_LESS_DSH,1351243,26
2013,106380965,San Francisco,Non-Profit,OPERATING_MARGIN,-2.93,
2013,106381154,San Francisco,Non-Profit,GR_PT_REV,7666282346,27137
2013,106381154,San Francisco,Non-Profit,DED_REV_PLUS_DSH,5568476105,19711
2013,106381154,San Francisco,Non-Profit,TOT_CAP_REV,0,0
2013,106381154,San Francisco,Non-Profit,NET_REV_LESS_DSH,2097806241,7426
2013,106381154,San Francisco,Non-Profit,OTH_OP_REV,40952501,145
2013,106381154,San Francisco,Non-Profit,TOT_OP_EXP,2042233659,7229
2013,106381154,San Francisco,Non-Profit,NET_OP_LESS_DSH,96525083,342
2013,106381154,San Francisco,Non-Profit,NONOP_REV,68809905,244
2013,106381154,San Francisco,Non-Profit,NONOP_EXP,30472806,108
2013,106381154,San Francisco,Non-Profit,INC_TAX,0,0
2013,106381154,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106381154,San Francisco,Non-Profit,NET_INC_LESS_DSH,134862182,477
2013,106381154,San Francisco,Non-Profit,OPERATING_MARGIN,4.51,
2013,106382715,San Francisco,Non-Profit,GR_PT_REV,221483692,7200
2013,106382715,San Francisco,Non-Profit,DED_REV_PLUS_DSH,178316678,5797
2013,106382715,San Francisco,Non-Profit,TOT_CAP_REV,63903675,2077
2013,106382715,San Francisco,Non-Profit,NET_REV_LESS_DSH,107070689,3481
2013,106382715,San Francisco,Non-Profit,OTH_OP_REV,5570304,181
2013,106382715,San Francisco,Non-Profit,TOT_OP_EXP,101758905,3308
2013,106382715,San Francisco,Non-Profit,NET_OP_LESS_DSH,10882088,354
2013,106382715,San Francisco,Non-Profit,NONOP_REV,-369790,-12
2013,106382715,San Francisco,Non-Profit,NONOP_EXP,1102568,36
2013,106382715,San Francisco,Non-Profit,INC_TAX,0,0
2013,106382715,San Francisco,Non-Profit,EXT_ITEM,0,0
2013,106382715,San Francisco,Non-Profit,NET_INC_LESS_DSH,9409730,306
2013,106382715,San Francisco,Non-Profit,OPERATING_MARGIN,9.66,
2013,106390846,San Joaquin,Non-Profit,GR_PT_REV,1024339170,21503
2013,106390846,San Joaquin,Non-Profit,DED_REV_PLUS_DSH,850813984,17860
2013,106390846,San Joaquin,Non-Profit,TOT_CAP_REV,0,0
2013,106390846,San Joaquin,Non-Profit,NET_REV_LESS_DSH,173525186,3643
2013,106390846,San Joaquin,Non-Profit,OTH_OP_REV,1718985,36
2013,106390846,San Joaquin,Non-Profit,TOT_OP_EXP,186457077,3914
2013,106390846,San Joaquin,Non-Profit,NET_OP_LESS_DSH,-11212906,-235
2013,106390846,San Joaquin,Non-Profit,NONOP_REV,3748270,79
2013,106390846,San Joaquin,Non-Profit,NONOP_EXP,2141231,45
